app_name,date,time,duration_minutes,category,image
YouTube,2025-03-13,09:05:09,2,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-13,09:04:18,1,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-13,08:47:44,1,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-13,07:33:29,63,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
LinkedIn,2025-03-13,07:31:10,2,Productivity,https://play-lh.googleusercontent.com/kMofEFLjobZy_bCuaiDogzBcUT-dz3BBbOrIEjJ-hqOabjK8ieuevGe6wlTD15QzOqw=w240-h480
Freetrade,2025-03-13,07:29:23,2,Productivity,https://play-lh.googleusercontent.com/2iAiqXdqQPLL49vFNYe1hW9RJB4hDhAhYekRi-hr0qmx8Z03auIb4MH7Jm2rjfK7cQ=w240-h480
YouTube,2025-03-13,07:18:37,11,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
Kindle,2025-03-13,07:16:54,1,Productivity,https://play-lh.googleusercontent.com/48wwD4kfFSStoxwuwCIu6RdM2IeZmZKfb1ZeQkga0qEf1JKsiD-hK3Qf8qvxHL09lQ=w240-h480
Kindle,2025-03-12,23:44:03,8,Productivity,https://play-lh.googleusercontent.com/48wwD4kfFSStoxwuwCIu6RdM2IeZmZKfb1ZeQkga0qEf1JKsiD-hK3Qf8qvxHL09lQ=w240-h480
Kindle,2025-03-12,23:42:39,1,Productivity,https://play-lh.googleusercontent.com/48wwD4kfFSStoxwuwCIu6RdM2IeZmZKfb1ZeQkga0qEf1JKsiD-hK3Qf8qvxHL09lQ=w240-h480
Freetrade,2025-03-12,23:41:01,1,Productivity,https://play-lh.googleusercontent.com/2iAiqXdqQPLL49vFNYe1hW9RJB4hDhAhYekRi-hr0qmx8Z03auIb4MH7Jm2rjfK7cQ=w240-h480
YouTube,2025-03-12,21:04:42,17,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-12,20:33:43,28,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
Calculator,2025-03-12,20:33:09,1,,
YouTube,2025-03-12,20:25:00,8,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-12,20:24:16,1,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
Spotify,2025-03-12,19:52:16,1,Music & Audio,https://play-lh.googleusercontent.com/7ynvVIRdhJNAngCg_GI7i8TtH8BqkJYmffeUHsG-mJOdzt1XLvGmbsKuc5Q1SInBjDKN=w240-h480
Strong,2025-03-12,19:35:49,12,Others,https://play-lh.googleusercontent.com/4oDSXUQmbO6D7Y7a1qXYc8fkXest3HGy7wzkTHV_ePxZpscCh4NsF29eciniJkjctYI=w240-h480
Strong,2025-03-12,19:33:45,2,Others,https://play-lh.googleusercontent.com/4oDSXUQmbO6D7Y7a1qXYc8fkXest3HGy7wzkTHV_ePxZpscCh4NsF29eciniJkjctYI=w240-h480
Strong,2025-03-12,18:56:22,37,Others,https://play-lh.googleusercontent.com/4oDSXUQmbO6D7Y7a1qXYc8fkXest3HGy7wzkTHV_ePxZpscCh4NsF29eciniJkjctYI=w240-h480
Spotify,2025-03-12,18:18:35,1,Music & Audio,https://play-lh.googleusercontent.com/7ynvVIRdhJNAngCg_GI7i8TtH8BqkJYmffeUHsG-mJOdzt1XLvGmbsKuc5Q1SInBjDKN=w240-h480
App Usage,2025-03-12,18:17:45,1,Productivity,https://play-lh.googleusercontent.com/UOzEVOQL-JfBJIEJ2zPkindLEEPgYAOytkfKNoOKlDAr2UaV_kXwb7BrHRs1vDoMaQ=w240-h480
YouTube,2025-03-12,17:31:36,25,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-12,15:13:00,17,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-12,13:06:28,21,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
Gmail,2025-03-12,13:05:25,1,Social & Communication,https://play-lh.googleusercontent.com/KSuaRLiI_FlDP8cM4MzJ23ml3og5Hxb9AapaGTMZ2GgR103mvJ3AAnoOFz1yheeQBBI=w240-h480
Gmail,2025-03-12,13:02:30,2,Social & Communication,https://play-lh.googleusercontent.com/KSuaRLiI_FlDP8cM4MzJ23ml3og5Hxb9AapaGTMZ2GgR103mvJ3AAnoOFz1yheeQBBI=w240-h480
YouTube,2025-03-12,12:54:14,8,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-12,08:14:26,33,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
Spotify,2025-03-12,08:08:54,1,Music & Audio,https://play-lh.googleusercontent.com/7ynvVIRdhJNAngCg_GI7i8TtH8BqkJYmffeUHsG-mJOdzt1XLvGmbsKuc5Q1SInBjDKN=w240-h480
Spotify,2025-03-12,08:02:29,2,Music & Audio,https://play-lh.googleusercontent.com/7ynvVIRdhJNAngCg_GI7i8TtH8BqkJYmffeUHsG-mJOdzt1XLvGmbsKuc5Q1SInBjDKN=w240-h480
LinkedIn,2025-03-12,08:00:24,2,Productivity,https://play-lh.googleusercontent.com/kMofEFLjobZy_bCuaiDogzBcUT-dz3BBbOrIEjJ-hqOabjK8ieuevGe6wlTD15QzOqw=w240-h480
Spotify,2025-03-12,07:57:54,2,Music & Audio,https://play-lh.googleusercontent.com/7ynvVIRdhJNAngCg_GI7i8TtH8BqkJYmffeUHsG-mJOdzt1XLvGmbsKuc5Q1SInBjDKN=w240-h480
Spotify,2025-03-12,07:54:35,1,Music & Audio,https://play-lh.googleusercontent.com/7ynvVIRdhJNAngCg_GI7i8TtH8BqkJYmffeUHsG-mJOdzt1XLvGmbsKuc5Q1SInBjDKN=w240-h480
Spotify,2025-03-12,07:52:40,1,Music & Audio,https://play-lh.googleusercontent.com/7ynvVIRdhJNAngCg_GI7i8TtH8BqkJYmffeUHsG-mJOdzt1XLvGmbsKuc5Q1SInBjDKN=w240-h480
Fitbit,2025-03-12,07:50:22,2,Others,https://play-lh.googleusercontent.com/QhMCymTyxJbzRiwMBA-GYooS-nVKm3fHg2CSRyKHvhmC-e5vOibfST73y1MmScvtPw=w240-h480
Kindle,2025-03-11,21:21:30,34,Productivity,https://play-lh.googleusercontent.com/48wwD4kfFSStoxwuwCIu6RdM2IeZmZKfb1ZeQkga0qEf1JKsiD-hK3Qf8qvxHL09lQ=w240-h480
Chrome,2025-03-11,21:09:13,1,Social & Communication,https://play-lh.googleusercontent.com/QRRGW2tMZ4-FNw0XWk6WWiXHaQCGxuwM-92HrBhlA4WOd_AGmjVmQkiHyAqQjW2yByc=w240-h480
WhatsApp,2025-03-11,21:08:23,1,Social & Communication,https://play-lh.googleusercontent.com/bYtqbOcTYOlgc6gqZ2rwb8lptHuwlNE75zYJu6Bn076-hTmvd96HH-6v7S0YUAAJXoJN=w240-h480
Sheets,2025-03-11,21:04:44,1,Productivity,https://play-lh.googleusercontent.com/keE2gN0Hqh8-Tsf_RYZ_-yS2uo6ToqYVyRBv_UZaLXsgeeHBd2YPcEUWEF4DEtfGyb1h=w240-h480
Student mode,2025-03-11,20:08:21,2,,
YouTube,2025-03-11,19:37:20,12,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
Bluesky,2025-03-11,19:33:26,3,Social & Communication,https://play-lh.googleusercontent.com/VsgCCgW-ct98JhgVoQzndWCAaXxlP6uMwcjzINYPmeja8cCNISsJDqDFNQrF2IRq9xM=w240-h480
WhatsApp,2025-03-11,19:19:03,1,Social & Communication,https://play-lh.googleusercontent.com/bYtqbOcTYOlgc6gqZ2rwb8lptHuwlNE75zYJu6Bn076-hTmvd96HH-6v7S0YUAAJXoJN=w240-h480
Phone,2025-03-11,19:11:31,1,Productivity,https://play-lh.googleusercontent.com/bk3e0glVbvRC4Z0uEZ5Oso5wjS89r1P_X5e-k3N_UBkTPXZLhGv50rRy7LAuDzzC9w=w240-h480
Phone,2025-03-11,19:10:38,1,Productivity,https://play-lh.googleusercontent.com/bk3e0glVbvRC4Z0uEZ5Oso5wjS89r1P_X5e-k3N_UBkTPXZLhGv50rRy7LAuDzzC9w=w240-h480
Messaging,2025-03-11,19:07:13,2,,
Strong,2025-03-11,18:22:16,21,Others,https://play-lh.googleusercontent.com/4oDSXUQmbO6D7Y7a1qXYc8fkXest3HGy7wzkTHV_ePxZpscCh4NsF29eciniJkjctYI=w240-h480
Strong,2025-03-11,18:03:51,18,Others,https://play-lh.googleusercontent.com/4oDSXUQmbO6D7Y7a1qXYc8fkXest3HGy7wzkTHV_ePxZpscCh4NsF29eciniJkjctYI=w240-h480
Spotify,2025-03-11,17:32:17,2,Music & Audio,https://play-lh.googleusercontent.com/7ynvVIRdhJNAngCg_GI7i8TtH8BqkJYmffeUHsG-mJOdzt1XLvGmbsKuc5Q1SInBjDKN=w240-h480
Strong,2025-03-11,17:13:27,1,Others,https://play-lh.googleusercontent.com/4oDSXUQmbO6D7Y7a1qXYc8fkXest3HGy7wzkTHV_ePxZpscCh4NsF29eciniJkjctYI=w240-h480
YouTube,2025-03-11,09:20:34,4,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-11,09:17:52,2,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-11,08:48:51,28,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-11,07:44:05,14,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-11,07:41:33,2,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-11,07:34:30,6,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
Spotify,2025-03-11,07:31:46,1,Music & Audio,https://play-lh.googleusercontent.com/7ynvVIRdhJNAngCg_GI7i8TtH8BqkJYmffeUHsG-mJOdzt1XLvGmbsKuc5Q1SInBjDKN=w240-h480
YouTube,2025-03-11,07:24:08,1,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
LinkedIn,2025-03-10,22:19:08,2,Productivity,https://play-lh.googleusercontent.com/kMofEFLjobZy_bCuaiDogzBcUT-dz3BBbOrIEjJ-hqOabjK8ieuevGe6wlTD15QzOqw=w240-h480
YouTube,2025-03-10,22:11:33,7,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
Kindle,2025-03-10,21:36:04,35,Productivity,https://play-lh.googleusercontent.com/48wwD4kfFSStoxwuwCIu6RdM2IeZmZKfb1ZeQkga0qEf1JKsiD-hK3Qf8qvxHL09lQ=w240-h480
Bluesky,2025-03-10,21:34:15,2,Social & Communication,https://play-lh.googleusercontent.com/VsgCCgW-ct98JhgVoQzndWCAaXxlP6uMwcjzINYPmeja8cCNISsJDqDFNQrF2IRq9xM=w240-h480
LinkedIn,2025-03-10,21:33:32,1,Productivity,https://play-lh.googleusercontent.com/kMofEFLjobZy_bCuaiDogzBcUT-dz3BBbOrIEjJ-hqOabjK8ieuevGe6wlTD15QzOqw=w240-h480
YouTube,2025-03-10,21:28:32,4,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
Freetrade,2025-03-10,21:27:05,1,Productivity,https://play-lh.googleusercontent.com/2iAiqXdqQPLL49vFNYe1hW9RJB4hDhAhYekRi-hr0qmx8Z03auIb4MH7Jm2rjfK7cQ=w240-h480
HSBC UK,2025-03-10,21:25:59,1,Productivity,https://play-lh.googleusercontent.com/3Jo20Nmi0R0ueREyzKOE5RCgWgVeqpa9hB_BT-RgwaG74OxwZ8t4kmrWG-9TSq-FZbIA=w240-h480
YouTube,2025-03-10,20:54:36,31,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-10,20:34:46,9,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-10,20:15:15,14,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
LinkedIn,2025-03-10,20:09:40,6,Productivity,https://play-lh.googleusercontent.com/kMofEFLjobZy_bCuaiDogzBcUT-dz3BBbOrIEjJ-hqOabjK8ieuevGe6wlTD15QzOqw=w240-h480
LinkedIn,2025-03-10,20:08:34,1,Productivity,https://play-lh.googleusercontent.com/kMofEFLjobZy_bCuaiDogzBcUT-dz3BBbOrIEjJ-hqOabjK8ieuevGe6wlTD15QzOqw=w240-h480
Kindle,2025-03-10,20:07:07,1,Productivity,https://play-lh.googleusercontent.com/48wwD4kfFSStoxwuwCIu6RdM2IeZmZKfb1ZeQkga0qEf1JKsiD-hK3Qf8qvxHL09lQ=w240-h480
YouTube,2025-03-10,20:05:12,2,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-10,13:10:57,9,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
Phone,2025-03-10,13:09:08,1,Productivity,https://play-lh.googleusercontent.com/bk3e0glVbvRC4Z0uEZ5Oso5wjS89r1P_X5e-k3N_UBkTPXZLhGv50rRy7LAuDzzC9w=w240-h480
Bluesky,2025-03-10,12:48:44,2,Social & Communication,https://play-lh.googleusercontent.com/VsgCCgW-ct98JhgVoQzndWCAaXxlP6uMwcjzINYPmeja8cCNISsJDqDFNQrF2IRq9xM=w240-h480
YouTube,2025-03-10,09:15:24,5,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-10,09:13:29,2,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-10,08:37:57,35,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-10,08:25:08,12,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-10,08:23:13,2,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
Spotify,2025-03-10,08:10:36,1,Music & Audio,https://play-lh.googleusercontent.com/7ynvVIRdhJNAngCg_GI7i8TtH8BqkJYmffeUHsG-mJOdzt1XLvGmbsKuc5Q1SInBjDKN=w240-h480
Spotify,2025-03-10,08:01:49,1,Music & Audio,https://play-lh.googleusercontent.com/7ynvVIRdhJNAngCg_GI7i8TtH8BqkJYmffeUHsG-mJOdzt1XLvGmbsKuc5Q1SInBjDKN=w240-h480
Spotify,2025-03-10,08:00:19,1,Music & Audio,https://play-lh.googleusercontent.com/7ynvVIRdhJNAngCg_GI7i8TtH8BqkJYmffeUHsG-mJOdzt1XLvGmbsKuc5Q1SInBjDKN=w240-h480
Spotify,2025-03-09,22:55:15,2,Music & Audio,https://play-lh.googleusercontent.com/7ynvVIRdhJNAngCg_GI7i8TtH8BqkJYmffeUHsG-mJOdzt1XLvGmbsKuc5Q1SInBjDKN=w240-h480
YouTube,2025-03-09,22:52:30,3,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-09,22:28:42,4,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
LinkedIn,2025-03-09,22:26:35,2,Productivity,https://play-lh.googleusercontent.com/kMofEFLjobZy_bCuaiDogzBcUT-dz3BBbOrIEjJ-hqOabjK8ieuevGe6wlTD15QzOqw=w240-h480
App Usage,2025-03-09,22:25:29,1,Productivity,https://play-lh.googleusercontent.com/UOzEVOQL-JfBJIEJ2zPkindLEEPgYAOytkfKNoOKlDAr2UaV_kXwb7BrHRs1vDoMaQ=w240-h480
Kindle,2025-03-09,22:19:06,6,Productivity,https://play-lh.googleusercontent.com/48wwD4kfFSStoxwuwCIu6RdM2IeZmZKfb1ZeQkga0qEf1JKsiD-hK3Qf8qvxHL09lQ=w240-h480
Chrome,2025-03-09,22:18:07,1,Social & Communication,https://play-lh.googleusercontent.com/QRRGW2tMZ4-FNw0XWk6WWiXHaQCGxuwM-92HrBhlA4WOd_AGmjVmQkiHyAqQjW2yByc=w240-h480
Kindle,2025-03-09,22:06:05,12,Productivity,https://play-lh.googleusercontent.com/48wwD4kfFSStoxwuwCIu6RdM2IeZmZKfb1ZeQkga0qEf1JKsiD-hK3Qf8qvxHL09lQ=w240-h480
Chrome,2025-03-09,22:04:59,1,Social & Communication,https://play-lh.googleusercontent.com/QRRGW2tMZ4-FNw0XWk6WWiXHaQCGxuwM-92HrBhlA4WOd_AGmjVmQkiHyAqQjW2yByc=w240-h480
Kindle,2025-03-09,21:54:16,11,Productivity,https://play-lh.googleusercontent.com/48wwD4kfFSStoxwuwCIu6RdM2IeZmZKfb1ZeQkga0qEf1JKsiD-hK3Qf8qvxHL09lQ=w240-h480
Kindle,2025-03-09,21:40:16,14,Productivity,https://play-lh.googleusercontent.com/48wwD4kfFSStoxwuwCIu6RdM2IeZmZKfb1ZeQkga0qEf1JKsiD-hK3Qf8qvxHL09lQ=w240-h480
Spotify,2025-03-09,21:33:54,1,Music & Audio,https://play-lh.googleusercontent.com/7ynvVIRdhJNAngCg_GI7i8TtH8BqkJYmffeUHsG-mJOdzt1XLvGmbsKuc5Q1SInBjDKN=w240-h480
Spotify,2025-03-09,21:24:46,2,Music & Audio,https://play-lh.googleusercontent.com/7ynvVIRdhJNAngCg_GI7i8TtH8BqkJYmffeUHsG-mJOdzt1XLvGmbsKuc5Q1SInBjDKN=w240-h480
Bluesky,2025-03-09,21:24:03,1,Social & Communication,https://play-lh.googleusercontent.com/VsgCCgW-ct98JhgVoQzndWCAaXxlP6uMwcjzINYPmeja8cCNISsJDqDFNQrF2IRq9xM=w240-h480
Bluesky,2025-03-09,21:13:37,1,Social & Communication,https://play-lh.googleusercontent.com/VsgCCgW-ct98JhgVoQzndWCAaXxlP6uMwcjzINYPmeja8cCNISsJDqDFNQrF2IRq9xM=w240-h480
Bluesky,2025-03-09,21:01:47,2,Social & Communication,https://play-lh.googleusercontent.com/VsgCCgW-ct98JhgVoQzndWCAaXxlP6uMwcjzINYPmeja8cCNISsJDqDFNQrF2IRq9xM=w240-h480
Chrome,2025-03-09,21:00:53,1,Social & Communication,https://play-lh.googleusercontent.com/QRRGW2tMZ4-FNw0XWk6WWiXHaQCGxuwM-92HrBhlA4WOd_AGmjVmQkiHyAqQjW2yByc=w240-h480
Kindle,2025-03-09,20:53:38,1,Productivity,https://play-lh.googleusercontent.com/48wwD4kfFSStoxwuwCIu6RdM2IeZmZKfb1ZeQkga0qEf1JKsiD-hK3Qf8qvxHL09lQ=w240-h480
YouTube,2025-03-09,20:20:51,2,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-09,20:12:42,6,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
Chrome,2025-03-09,20:01:39,1,Social & Communication,https://play-lh.googleusercontent.com/QRRGW2tMZ4-FNw0XWk6WWiXHaQCGxuwM-92HrBhlA4WOd_AGmjVmQkiHyAqQjW2yByc=w240-h480
YouTube,2025-03-09,14:08:32,5,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-09,13:57:48,8,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-09,13:20:39,37,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-09,12:54:32,26,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-09,12:40:22,11,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
GitHub,2025-03-09,12:29:59,1,Productivity,https://play-lh.googleusercontent.com/PCpXdqvUWfCW1mXhH1Y_98yBpgsWxuTSTofy3NGMo9yBTATDyzVkqU580bfSln50bFU=w240-h480
Kindle,2025-03-09,08:37:49,19,Productivity,https://play-lh.googleusercontent.com/48wwD4kfFSStoxwuwCIu6RdM2IeZmZKfb1ZeQkga0qEf1JKsiD-hK3Qf8qvxHL09lQ=w240-h480
YouTube,2025-03-09,08:35:42,2,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
Kindle,2025-03-09,08:07:54,28,Productivity,https://play-lh.googleusercontent.com/48wwD4kfFSStoxwuwCIu6RdM2IeZmZKfb1ZeQkga0qEf1JKsiD-hK3Qf8qvxHL09lQ=w240-h480
Kindle,2025-03-09,07:55:18,12,Productivity,https://play-lh.googleusercontent.com/48wwD4kfFSStoxwuwCIu6RdM2IeZmZKfb1ZeQkga0qEf1JKsiD-hK3Qf8qvxHL09lQ=w240-h480
GitHub,2025-03-09,07:52:00,3,Productivity,https://play-lh.googleusercontent.com/PCpXdqvUWfCW1mXhH1Y_98yBpgsWxuTSTofy3NGMo9yBTATDyzVkqU580bfSln50bFU=w240-h480
YouTube,2025-03-09,07:42:27,10,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
YouTube,2025-03-09,07:36:02,2,Movies & Video,https://play-lh.googleusercontent.com/6am0i3walYwNLc08QOOhRJttQENNGkhlKajXSERf3JnPVRQczIyxw2w3DxeMRTOSdsY=w240-h480
Chrome,2025-03-09,07:19:04,12,Social & Communication,https://play-lh.googleusercontent.com/QRRGW2tMZ4-FNw0XWk6WWiXHaQCGxuwM-92HrBhlA4WOd_AGmjVmQkiHyAqQjW2yByc=w240-h480
Kindle,2025-03-09,07:17:19,2,Productivity,https://play-lh.googleusercontent.com/48wwD4kfFSStoxwuwCIu6RdM2IeZmZKfb1ZeQkga0qEf1JKsiD-hK3Qf8qvxHL09lQ=w240-h480
LinkedIn,2025-03-09,07:12:56,4,Productivity,https://play-lh.googleusercontent.com/kMofEFLjobZy_bCuaiDogzBcUT-dz3BBbOrIEjJ-hqOabjK8ieuevGe6wlTD15QzOqw=w240-h480
Freetrade,2025-03-09,07:11:40,1,Productivity,https://play-lh.googleusercontent.com/2iAiqXdqQPLL49vFNYe1hW9RJB4hDhAhYekRi-hr0qmx8Z03auIb4MH7Jm2rjfK7cQ=w240-h480
GitHub,2025-03-09,07:10:55,1,Productivity,https://play-lh.googleusercontent.com/PCpXdqvUWfCW1mXhH1Y_98yBpgsWxuTSTofy3NGMo9yBTATDyzVkqU580bfSln50bFU=w240-h480
Bluesky,2025-03-09,07:08:37,2,Social & Communication,https://play-lh.googleusercontent.com/VsgCCgW-ct98JhgVoQzndWCAaXxlP6uMwcjzINYPmeja8cCNISsJDqDFNQrF2IRq9xM=w240-h480
Chrome,2025-03-08,22:53:18,17,Social & Communication,https://play-lh.googleusercontent.com/QRRGW2tMZ4-FNw0XWk6WWiXHaQCGxuwM-92HrBhlA4WOd_AGmjVmQkiHyAqQjW2yByc=w240-h480
Chrome,2025-03-08,22:52:17,1,Social & Communication,https://play-lh.googleusercontent.com/QRRGW2tMZ4-FNw0XWk6WWiXHaQCGxuwM-92HrBhlA4WOd_AGmjVmQkiHyAqQjW2yByc=w240-h480
